"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3114V","In this city, poverty is a problem: somewhat disagree","","PS3114V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3115V","In this city, poverty is a problem: strongly disagree","","PS3115V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3116V","In this city, poverty is a problem: don't know / no answer","","PS3116V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3120V","City commited to fight against climate change (synthetic index 0-100)","","PS3120V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3122V","This city is committed to the fight against climate change (e.g; reducing energy consumption in housing or promoting alternatives to transport by car): strongly agree","","PS3122V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3123V","This city is committed to the fight against climate change (e.g; reducing energy consumption in housing or promoting alternatives to transport by car): somewhat agree","","PS3123V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3124V","This city is committed to the fight against climate change (e.g; reducing energy consumption in housing or promoting alternatives to transport by car): somewhat disagree","","PS3124V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3125V","This city is committed to the fight against climate change (e.g; reducing energy consumption in housing or promoting alternatives to transport by car): strongly disagree","","PS3125V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3126V","This city is committed to the fight against climate change (e.g; reducing energy consumption in housing or promoting alternatives to transport by car): don't know / no answer","","PS3126V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3130V","City is healthy to live in (synthetic index 0-100)","","PS3130V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3132V","This city is a healthy city to live in: strongly agree","","PS3132V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3133V","This city is a healthy city to live in: somewhat agree","","PS3133V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3134V","This city is a healthy city to live in: somewhat disagree","","PS3134V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3135V","This city is a healthy city to live in: strongly disagree","","PS3135V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3136V","This city is a healthy city to live in: don't know / no answer","","PS3136V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3140V","It's difficult paying bills at end of month (synthetic index 0-100)","","PS3140V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3142V","You have difficulty paying your bills at the end of the month: always","","PS3142V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3143V","You have difficulty paying your bills at the end of the month: sometimes","","PS3143V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3144V","You have difficulty paying your bills at the end of the month: rarely","","PS3144V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3145V","You have difficulty paying your bills at the end of the month: never","","PS3145V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3146V","You have difficulty paying your bills at the end of the month: don't know / no answer","","PS3146V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3036V","the city is safe: rarely","","PS3036V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3037V","the city is safe: never","","PS3037V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3026V","the neighbourhood is safe: rarely","","PS3026V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3027V","the neighborhood is safe: never","","PS3027V","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3151V","Minutes per day spent travelling to work/training place: less than 10 minutes","","PS3151V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3152V","Minutes per day spent travelling to work/training place: 10-20 minutes","","PS3152V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3153V","Minutes per day spent travelling to work/training place: 20-30 minutes","","PS3153V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3154V","Minutes per day spent travelling to work/training place: 30-45 minuts","","PS3154V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3155V","Minutes per day spent travelling to work/training place: 45-60 minutes","","PS3155V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3156V","Minutes per day spent travelling to work/training place: more than 60 minutes","","PS3156V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3157V","Minutes per day spent travelling to work/training place: does not cummute, work from home","","PS3157V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3158V","Minutes per day spent travelling to work or training place: No work or training","","PS3158V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3159V","Minutes per day spent travelling to work/training place: don't know / no answer","","PS3159V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3161V","Means of transport primarily used to go to work/training place: public transport","","PS3161V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3162V","Means of transport primarily used to go to work/training place: car","","PS3162V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3163V","Means of transport primarily used to go to work/training place: bicycle","","PS3163V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3164V","Means of transport primarily used to go to work/training place: walking","","PS3164V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3165V","Means of transport primarily used to go to work/training place: motorcycle","","PS3165V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3166V","Means of transport primarily used to go to work/training place: other","","PS3166V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3167V","Means of transport primarily used to go to work/training place: don't know / no answer","","PS3167V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3171V","How often do you use public transport in this city?: never","","PS3171V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3172V","How often do you use public transport in this city?: less than once a month","","PS3172V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3173V","How often do you use public transport in this city?: more than once a month","","PS3173V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3174V","How often do you use public transport in this city?: at least once a week, but not every day","","PS3174V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3175V","How often do you use public transport in this city?: every day","","PS3175V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3176V","How often do you use public transport in this city?: don't know / no answer","","PS3176V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3181V","Why don't you use public transport?: not frequent enough","","PS3181V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3182V","Why don't you use public transport?: too congested","","PS3182V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3183V","Why don't you use public transport?: time schedule is not reliable","","PS3183V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3184V","Why don't you use public transport?: not adapted to my itinerary","","PS3184V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3185V","Why don't you use public transport? Not easy to access","","PS3185V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3186V","Why don't you use public transport? Not safe","","PS3186V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3187V","Why don't you use public transport?: I do not like public transport","","PS3187V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3188V","Why don't you use public transport?: too expensive","","PS3188V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3189V","Why don't you use public transport?: other","","PS3189V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3191V","Why don't you use public transport?: don't know / no answer","","PS3191V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3211V","Most important in my city: Urban safety","","PS3211V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3212V","Most important in my city: air pollution","","PS3212V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3213V","Most important in my city: noise","","PS3213V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3214V","Most important in my city: public transport","","PS3214V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3215V","Most important in my city: health services","","PS3215V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3216V","Most important in my city: social services","","PS3216V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3217V","Most important in my city: education and training","","PS3217V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3221V","Most important in my city: jobs creation / reduce unemployment","","PS3221V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3222V","Most important in my city: housing conditions","","PS3222V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3223V","Most important in my city: road infrastructure","","PS3223V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/PS3224V","Most important in my city: don't know / no answer","","PS3224V","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1001I","Total population in Urban Audit cities","","DE1001I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1011I","Total Population at working age","","DE1011I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1067I","Proportion of Total Resident Population aged 0-2","","DE1067I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1068I","Proportion of Male Resident Population aged 0-2","","DE1068I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1069I","Proportion of Female Resident Population aged  0-2","","DE1069I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1070I","Proportion of Total Resident Population aged 3-4","","DE1070I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1071I","Proportion of Male Resident Population aged 3-4","","DE1071I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1072I","Proportion of Female Resident Population aged 3-4","","DE1072I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1040I","Proportion of population aged 0-4 years","","DE1040I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1084I","Proportion of population aged 5-9 years","","DE1084I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1085I","Proportion of population aged 10-14 years","","DE1085I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1043I","Proportion of total population aged 5-14","","DE1043I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1046I","Proportion of population aged 15-19 years","","DE1046I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1049I","Proportion of population aged 20-24 years","","DE1049I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1073I","Proportion of population aged 25-34 years","","DE1073I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1074I","Proportion of Male Resident Population aged 25-34","","DE1074I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1075I","Proportion of Female Resident Population aged 25-34","","DE1075I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1076I","Proportion of population aged 35-44 years","","DE1076I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1077I","Proportion of Male Resident Population aged 35-44","","DE1077I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1078I","Proportion of Female Resident Population aged 35-44","","DE1078I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1064I","Proportion of population aged 45-54 years","","DE1064I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1065I","Proportion of Male Resident Population aged  45-54","","DE1065I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1066I","Proportion of Female Resident Population aged 45-54","","DE1066I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1052I","Proportion of total population aged 25-54","","DE1052I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1025I","Proportion of total population aged 55-64","","DE1025I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1082I","Proportion of male population aged 55-64","","DE1082I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1083I","Proportion of female population aged 55-64","","DE1083I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1079I","Proportion of total population aged 15-64","","DE1079I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1080I","Proportion of male population aged 15-64","","DE1080I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1081I","Proportion of female population aged 15-64","","DE1081I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1028I","Proportion of population aged 65-74 years","","DE1028I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1029I","Proportion of male population aged 65-74","","DE1029I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1030I","Proportion of female population aged 65-74","","DE1030I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1055I","Proportion of population aged 75 years and over","","DE1055I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1003I","Women per 100 men","","DE1003I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1057I","Women per 100 men - aged 75 years and over","","DE1057I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1061I","Population change over 1 year","","DE1061I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1062I","Annual population change over 5 years","","DE1062I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1058I","Age dependency ratio (population aged 0-19 and 65 and more to population aged 20-64)","","DE1058I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1059I","Young-age dependency ratio (population aged 0-19 to population 20-64 years)","","DE1059I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE1060I","Old age dependency ratio (population 65 and over to population 20 to 64 years)","","DE1060I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE2001I","Nationals as a proportion of population","","DE2001I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE2007I","Foreigners as a proportion of population","","DE2007I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE2008I","Native-born as a proportion of population","","DE2008I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE2009I","Foreign-born as a proportion of population","","DE2009I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE2002I","EU foreigners as a proportion of population","","DE2002I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE2003I","Non-EU foreigners as a proportion of population","","DE2003I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE2004I","Nationals born abroad as a proportion of total population","","DE2004I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE2005I","Proportion of Residents  who are not EU Nationals and citizens of a country with high HDI","","DE2005I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE2006I","Proportion of Residents  who are not EU Nationals and citizens of a country with a medium or low HDI","","DE2006I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3003I","Total Number of Households","","DE3003I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3004I","Average size of households","","DE3004I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3002I","Proportion of households that are 1-person households","","DE3002I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3005I","Proportion of households that are lone-parent households","","DE3005I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3008I","Proportion of households that are lone-pensioner households","","DE3008I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3009I","Lone-pensioner households male / lone pensioner households female","","DE3009I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3011I","Proportion of households with children aged 0-17","","DE3011I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3016I","Lone parent households per 100 households with children aged 0-17","","DE3016I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3015I","Moves to city during the last 2 years/moves out of the city during the last 2 years","","DE3015I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3012I","Proportion of nationals that have moved to the city during the last two years","","DE3012I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3013I","Proportion of EU Nationals that have moved to the city during the last two years","","DE3013I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/DE3014I","Proportion of non-EU Nationals that have moved to the city during the last two years","","DE3014I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1001I","Number of dwellings","","SA1001I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1005I","Number of apartments","","SA1005I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1004I","Number of houses","","SA1004I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1051I","Number of houses per 100 apartments","","SA1051I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1028I","Number of people in accommodation for the homeless per 1000 pop","","SA1028I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1027I","Number of roofless persons per 1000 pop","","SA1027I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1030I","Number of people in accommodation for immigrants per 1000 pop","","SA1030I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1031I","Number of people in Women's Shelter per 1000 pop","","SA1031I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1016I","Average  price per m2 for an appartment","","SA1016I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1023I","Average price for a house per m2","","SA1023I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1036I","Average  price per m2 for an appartment to median annual household income","","SA1036I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1049I","Average annual rent for housing  per m2","","SA1049I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1018I","Proportion of dwellings lacking basic amenities","","SA1018I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1026I","Proportion of non-conventional dwellings","","SA1026I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1019I","Average occupancy per occupied dwelling","","SA1019I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1022I","Average living area in Urban Audit cities - m² per person","","SA1022I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1050I","Percentage of overcrowded households (>1 persons in 1 room)","","SA1050I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1025I","Empty conventional dwellings per total No. of dwellings","","SA1025I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1011I","Proportion of households living in owned dwellings","","SA1011I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1012I","Proportion of households living in social housing","","SA1012I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1013I","Proportion of households living in private rented housing","","SA1013I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1007I","Proportion of households living in houses","","SA1007I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA1008I","Proportion of households living in apartments","","SA1008I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2029I","Crude death rate (per 1000 inhabitants)","","SA2029I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2030I","Crude death rate of male residents per 1000 male residents","","SA2030I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2031I","Crude death rate of female residents per 1000 female residents","","SA2031I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2019I","Total deaths per year","","SA2019I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2020I","Total deaths per year (Male)","","SA2020I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2021I","Total deaths per year (Female)","","SA2021I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2016I","Mortality rate for <65 per year","","SA2016I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2017I","Mortality rate for <65 per year (Male)","","SA2017I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2018I","Mortality rate for <65 per year (Female)","","SA2018I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2013I","Mortality rate for individuals under 65 from heart diseases and respiratory illness","","SA2013I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2014I","Mortality rate for males under 65 from heart diseases and respiratory illness","","SA2014I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2015I","Mortality rate for females under 65 from heart diseases and respiratory illness.","","SA2015I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2007I","Crude birth rate (per 1000 inhabitants)","","SA2007I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2004I","Infant mortality rate (per 1000 live births)","","SA2004I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2005I","Male Infant Mortality rate per year (per 1000 live births)","","SA2005I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2006I","Female Infant Mortality rate per year (per 1000 live births)","","SA2006I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2022I","Available hospital beds in Urban Audit cities - per 1000 inhabitants","","SA2022I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2032I","Number of hospital discharges of in-patients per hospital bed","","SA2032I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2026I","Number of hospital discharges of in-patients per 1000 residents","","SA2026I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2027I","Number of practising physicians per 1000 residents","","SA2027I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA2028I","Number of practising dentists per 1000 residents","","SA2028I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA3001I","Total number of recorded crimes per 1000 population","","SA3001I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA3005I","Number of murders and violent deaths per 1000 population","","SA3005I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA3006I","Car thefts in Urban Audit cities - number per 1000 inhabitants","","SA3006I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/SA3007I","Number of domestic burglary per 1000 population","","SA3007I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1201I","Annual average change in employment over approx. 5 years","","EC1201I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1010I","Number of unemployed","","EC1010I","invalid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1020I","Unemployment rate","","EC1020I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1011I","Unemployment rate, male","","EC1011I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1012I","Unemployment rate, female","","EC1012I","valid","2013-09-04"
"http://dd.eionet.europa.eu/vocabulary/eurostat/indic_ur/EC1148I","Proportion of residents unemployed 15-24","","EC1148I","invalid","2013-09-04"
